language,filename,blank,comment,code,"https://github.com/AlDanial/cloc v 1.66  T=2.86 s (297.7 files/s, 77720.3 lines/s)"
Java,ChecksumAlgorithm.java,25,66,60
Java,SourceFileScanner.java,15,98,60
Java,FTPConfigurator.java,6,34,59
Java,ProxyDiagnostics.java,10,39,59
Java,StripLineBreaks.java,13,82,59
Java,Kjc.java,22,38,59
Java,AbstractHotDeploymentTool.java,23,111,59
Java,ResourceCount.java,13,52,59
Java,Jdk14RegexpRegexp.java,9,37,59
Java,Jvc.java,19,39,58
Java,CCMReconfigure.java,33,68,58
Java,FacadeTaskHelper.java,19,88,58
Java,Rotate.java,11,49,58
Java,JUnitTaskMirrorImpl.java,18,34,57
Java,ScriptDefBase.java,16,59,57
Java,FileResourceIterator.java,15,77,57
Java,EnumeratedAttribute.java,15,81,57
Java,Service.java,9,51,56
Java,BUnzip2.java,12,44,56
Java,SunRmic.java,13,45,56
Java,BindTargets.java,15,20,56
Java,ZipScanner.java,7,37,55
Java,TarConstants.java,52,186,55
Java,MSVSSGET.java,18,99,55
Java,ApacheCatalogResolver.java,23,96,55
Java,MappedResource.java,10,51,55
Java,AntResolver.java,15,47,55
Java,JbossDeploymentTool.java,10,47,54
Java,Enumerations.java,19,104,54
Java,AbstractScriptComponent.java,15,89,54
Java,Mkdir.java,13,47,54
Java,Deltree.java,16,42,54
Java,BuildEvent.java,15,134,54
Java,TypeSelector.java,18,63,54
Java,NioZipEncoding.java,20,48,54
Java,RegularExpression.java,9,79,53
Java,KaffeRmic.java,10,41,53
Java,DefaultExcludes.java,10,52,53
Java,Kaffeh.java,12,30,52
Java,Gcjh.java,12,25,52
Java,MSVSSCHECKOUT.java,17,96,52
Java,JakartaOroRegexp.java,8,38,52
Java,ColorMapper.java,5,45,52
Java,Matches.java,10,57,52
Java,JarLibDisplayTask.java,9,58,52
Java,Copyfile.java,16,48,52
Java,Watchdog.java,13,64,51
Java,MSVSSConstants.java,6,70,51
Java,Javac12.java,7,33,51
Java,UnrecognizedExtraField.java,16,87,51
Java,CustomJUnit4TestAdapterCache.java,16,23,51
Java,ProfileLogger.java,11,50,51
Java,ConditionTask.java,10,69,51
Java,ClassFile.java,21,50,50
Java,InterfaceMethodRefCPInfo.java,19,68,50
Java,Continuus.java,20,74,50
Java,LocalProperties.java,19,83,50
Java,AugmentReference.java,9,38,49
Java,TempFile.java,23,91,49
Java,ZipFileSet.java,10,58,49
Java,MethodRefCPInfo.java,19,65,49
Java,FieldRefCPInfo.java,19,62,49
Java,Draw.java,12,42,48
Java,WeblogicTOPLinkDeploymentTool.java,15,51,47
Java,DirSet.java,13,55,47
Java,JavahAdapterFactory.java,7,66,47
Java,MagicNames.java,39,207,47
Java,Sort.java,10,42,46
Java,JavacExternal.java,10,36,46
Java,ProxySetup.java,9,60,46
Java,MethodHandleCPInfo.java,13,48,46
Java,ResourcesMatch.java,8,39,46
Java,JakartaRegexpRegexp.java,8,37,45
Java,RmicAdapterFactory.java,9,81,45
Java,EscapeUnicode.java,10,68,45
Java,HasFreeSpace.java,11,45,45
Java,Ellipse.java,11,32,44
Java,CvsTagEntry.java,11,54,44
Java,IgnoredTestResult.java,14,41,44
Java,Reference.java,15,75,44
Java,GenericHotDeploymentTool.java,15,81,44
Java,ProjectComponent.java,14,111,44
Java,CCUnCheckout.java,17,80,44
Java,GUnzip.java,9,44,44
Java,RegexpMatcherFactory.java,10,61,43
Java,TarScanner.java,7,37,43
Java,TimeComparison.java,15,64,43
Java,FilterMapper.java,8,36,43
Java,ServerDeploy.java,19,91,43
Java,JspCompilerAdapterFactory.java,9,70,43
Java,Native2AsciiAdapterFactory.java,7,66,43
Java,KaffeNative2Ascii.java,9,37,42
Java,LazyHashtable.java,13,65,42
Java,LoaderUtils.java,16,82,42
Java,Jasper41Mangler.java,9,42,42
Java,ContainerMapper.java,14,63,42
Java,Script.java,14,77,42
Java,GreedyInputHandler.java,6,32,42
Java,PerlScriptCommandLauncher.java,7,41,42
Java,Reverse.java,9,40,42
Java,DifferentSelector.java,12,60,42
Java,MSVSSADD.java,15,66,41
Java,BuildException.java,15,97,41
Java,ScriptCommandLauncher.java,8,39,41
Java,PropertyFileInputHandler.java,12,39,41
Java,MajoritySelector.java,10,53,40
Java,Type.java,16,54,40
Java,SmtpResponseReader.java,9,57,40
Java,Socket.java,8,39,40
Java,SOSGet.java,10,66,40
Java,Rename.java,16,40,40
Java,Filter.java,13,48,40
Java,ForkingSunRmic.java,10,41,39
Java,DefaultDefinitions.java,9,28,39
Java,CVSEntry.java,11,62,39
Java,TypeFound.java,10,42,38
Java,MSVSSCHECKIN.java,13,63,38
Java,IsReference.java,11,40,38
Java,SplitClassLoader.java,7,28,38
Java,RegexpUtil.java,7,64,38
Java,ApacheCatalog.java,18,65,38
Java,MSVSSLABEL.java,13,58,37
Java,JavaConstantResource.java,4,29,37
Java,NameAndTypeCPInfo.java,13,62,37
Java,UnparseableExtraFieldData.java,11,67,37
Java,JarFileIterator.java,17,35,37
Java,IsFileSelected.java,9,36,36
Java,DOMUtils.java,10,117,36
Java,Basename.java,10,64,36
Java,AbstractAccessTask.java,12,62,36
Java,LogOutputStream.java,13,62,36
Java,Last.java,8,29,36
Java,Majority.java,10,38,36
Java,BaseIfAttribute.java,8,42,36
Java,SunNative2Ascii.java,6,29,36
Java,ReflectWrapper.java,8,56,35
Java,JUnitTaskMirror.java,26,129,35
